Acc X       , Acc Y       , Acc Z       , Gyro X      , Gyro Y      , Gyro Z      , Magn X      , Magn Y      , Magn Z      , Euler X     , Euler Y     , Euler Z     , Time        , Status      , LowRate X   , LowRate Y   , LowRate Z    
-0.07229966 , 0.0193098467, -9.690399   , 0.00292956643, -0.0003788464, -0.00159794546, 0.0133477151, -0.334029943, 0.419239581 , -0.00124194787, -0.007492716, 1.54019141  , 0           , 3           , 11          , 0.0346410163, 0.0346410163
-0.07274871 , 0.009430389 , -9.691747   , 0.00625861948, 0.00215123361, -0.00253008027, 0.0134151271, -0.334029943, 0.419172168 , -0.00117917184, -0.007471233, 1.54016614  , 0.01        , 3           , 12          , 0.0346410163, 0
-0.06780899 , -0.00763412565, -9.703423   , 0.008655538 , 0.002417558 , -0.00292956643, 0.01348254  , -0.3337603  , 0.419509232 , -0.00109239784, -0.007447091, 1.54013658  , 0.02        , 3           , 14          , 0           , -0.000286964118
-0.0574804731, 0.006735993 , -9.693093   , 0.007989727 , 0.000819612469, -0.00199743151, 0.0136173656, -0.334164768, 0.4193744   , -0.00101235136, -0.00743891625, 1.54011655  , 0.03        , 3           , 15          , 0           , 0
-0.07274872 , 0.0143701183, -9.688154   , 0.00559280859, -0.0005120086, -0.00199743174, 0.0136173656, -0.334164768, 0.4193744   , -0.0009562746, -0.007444056, 1.54009652  , 0.04        , 3           , 50          , 0           , 0
-0.08128098 , -0.0130229192, -9.697135   , 0.00572597142, 0.00108593679, -0.00279640453, 0.0136847785, -0.334029943, 0.419307    , -0.000898807135, -0.007433222, 1.54006839  , 0.05        , 3           , 11          , 0.0346410163, 0.0346410163
-0.086220704, 0.0260458384, -9.678275   , 0.005326485 , 0.00188490958, -0.00146478321, 0.0137521913, -0.333895117, 0.4193744   , -0.000845432864, -0.00741438568, 1.54005361  , 0.06        , 3           , 12          , 0.0346410163, 0
-0.07319779 , 0.021106109 , -9.692195   , 0.00439435  , 0.00161858532, -0.00173110748, 0.0133477151, -0.334097356, 0.4193744   , -0.0008013613, -0.00739821559, 1.54003644  , 0.07        , 3           , 14          , 0           , -0.000286964118
-0.06870713 , 0.0251477063, -9.692644   , 0.00492699863, 0.00188490958, -0.00199743174, 0.0133477151, -0.334097356, 0.4193744   , -0.0007519437, -0.007379383, 1.54001641  , 0.08        , 3           , 15          , 0           , 0
-0.0664617941, 0.0121247871, -9.702973   , 0.00519332243, 0.000952774659, -0.00173110748, 0.0135499528, -0.334029943, 0.4193744   , -0.0006998826, -0.007369867, 1.53999925  , 0.09        , 3           , 50          , 0           , 0
-0.06017487 , 0.0193098448, -9.701177   , 0.0050601596, 0.00042012622, -0.0009321834, 0.01348254  , -0.333692878, 0.419576645 , -0.000649233465, -0.007365675, 1.53998685  , 0.1         , 3           , 11          , 0.0346410163, 0.0346410163
-0.06960526 , 0.009879455 , -9.671538   , 0.004527511 , -0.0003788465, -0.0007990214, 0.0136173656, -0.333895117, 0.419576645 , -0.000603899534, -0.00736946845, 1.53997922  , 0.11        , 3           , 12          , 0.0346410163, 0
