Acc X       , Acc Y       , Acc Z       , Gyro X      , Gyro Y      , Gyro Z      , Magn X      , Magn Y      , Magn Z      , Euler X     , Euler Y     , Euler Z     , Time        , Status      , LowRate X   , LowRate Y   , LowRate Z    
0.365826339 , 0.109327853 , -9.80164051 , -0.00212584832, -0.00171086343, 0.000323652348, -0.182823241, -0.163880274, 0.422745049 , -0.0119082639, 0.03635061  , 2.382006    , 0           , 3           , 11          , 0.0346410163, 0.0346410163
0.360426366 , 0.121916533 , -9.76954    , -0.0005852917, 0.000833725964, -8.90053561E-05, -0.182958066, -0.163812861, 0.422610223 , -0.0119141508, 0.0363589376, 2.382005    , 0.01        , 3           , 12          , 0.0346410163, 0
0.347595036 , 0.113906868 , -9.758371   , 0.00110590993, 0.00140831317, -0.0010691171, -0.182621   , -0.163880274, 0.4225428   , -0.0119034881, 0.03637289  , 2.38199449  , 0.02        , 3           , 50          , 0           , 0
0.344224066 , 0.123526365 , -9.789093   , -0.00156763126, -0.0005807883, -0.00150847156, -0.182823241, -0.163745448, 0.422677636 , -0.0119197108, 0.0363669023, 2.38197923  , 0.03        , 3           , 11          , 0.0346410163, 0.0346410163
0.3601986   , 0.10119985  , -9.780476   , -0.00156324916, -0.00128469663, 4.43996469E-05, -0.182486176, -0.1640151  , 0.422812462 , -0.0119353207, 0.03635406  , 2.38198018  , 0.04        , 3           , 12          , 0.0346410163, 0
0.3834713   , 0.118482836 , -9.768022   , 0.0005499098, -0.0002848949, -0.000226742064, -0.182486176, -0.1640151  , 0.422812462 , -0.0119299041, 0.0363511853, 2.38197732  , 0.05        , 3           , 50          , 0           , 0
0.360108972 , 0.126048729 , -9.789412   , 0.000405663654, 0.000277279119, -0.00065033877, -0.182823241, -0.163880274, 0.422677636 , -0.0119260848, 0.03635388  , 2.38197112  , 0.06        , 3           , 11          , 0.0346410163, 0.0346410163
0.360643625 , 0.128341511 , -9.802053   , 0.000406768639, 0.000136498566, 5.57878375E-05, -0.182823241, -0.163610622, 0.422677636 , -0.0119219953, 0.036355257 , 2.3819716   , 0.07        , 3           , 12          , 0.0346410163, 0
0.3472622   , 0.11981193  , -9.768745   , 0.00153491891, 0.0004257027, -0.000221047987, -0.182486176, -0.163880274, 0.4224754   , -0.01190673 , 0.0363594852, 2.38196969  , 0.08        , 3           , 50          , 0           , 0
0.341853857 , 0.115878828 , -9.78778648 , 0.00111181242, 0.000282054447, -0.0005057778, -0.182486176, -0.163880274, 0.4224754   , -0.0118957954, 0.036362242 , 2.38196445  , 0.09        , 3           , 11          , 0.0346410163, 0.0346410163
