Acc X       , Acc Y       , Acc Z       , Gyro X      , Gyro Y      , Gyro Z      , Magn X      , Magn Y      , Magn Z      , Euler X     , Euler Y     , Euler Z     , Time        , Status      , LowRate X   , LowRate Y   , LowRate Z    
-0.170606226, -0.003838526, -9.801907   , -0.00170452951, 8.74684E-05 , -0.00050467113, 0.0759067   , -0.347512484, 0.6456788   , 0.00164389634, -0.0167427156, 1.38617587  , 0           , 3           , 11          , 0.0346410163, 0.0346410163
-0.1625005  , -0.009337105, -9.794696   , -0.00149694749, -0.00144198246, -0.001179516, 0.0757718757, -0.347445071, 0.645746231 , 0.00162912591, -0.0167571157, 1.386164    , 0.01        , 3           , 12          , 0.0346410163, 0
-0.174221933, -0.0103078727, -9.7807     , -0.00142678816, -0.002050546, 0.000883618137, 0.0757718757, -0.347377658, 0.645813644 , 0.0016147102, -0.0167776365, 1.386173    , 0.02        , 3           , 50          , 0           , 0
-0.1809983  , -0.0106499325, -9.791134   , 0.000573886733, -0.00123603537, 9.126086E-05, 0.07583929  , -0.347310245, 0.645813644 , 0.00162043283, -0.0167899989, 1.386174    , 0.03        , 3           , 11          , 0.0346410163, 0.0346410163
-0.1606876  , -0.006155146, -9.798735   , -0.00177358056, 0.0006150132, 0.0007647047, 0.07583929  , -0.347310245, 0.645813644 , 0.0016025689, -0.01678386 , 1.38618159  , 0.04        , 3           , 12          , 0.0346410163, 0
-0.144943208, -0.0211973712, -9.785713   , -0.00116441841, -0.00104586186, 0.000156384092, 0.0759741142, -0.347512484, 0.64594847  , 0.00159089861, -0.01679432 , 1.386183    , 0.05        , 3           , 50          , 0           , 0
-0.167958528, -0.0200864784, -9.801152   , -0.00123073463, -0.00117727451, -0.0003777248, 0.07583929  , -0.347377658, 0.64594847  , 0.00157865533, -0.0168060884, 1.38617921  , 0.06        , 3           , 11          , 0.0346410163, 0.0346410163
-0.16254507 , -0.0205756482, -9.79888    , -0.002630976, -0.00178818067, 0.000350011484, 0.0757718757, -0.347310245, 0.645746231 , 0.00155228784, -0.01682398 , 1.386183    , 0.07        , 3           , 12          , 0.0346410163, 0
-0.160671592, -0.00772582367, -9.771585   , -0.0006235647, -0.00243640458, -0.00138375454, 0.0757718757, -0.347310245, 0.645746231 , 0.00154628686, -0.0168483183, 1.38616872  , 0.08        , 3           , 50          , 0           , 0
-0.175081387, -0.00232372433, -9.763872   , -0.001829302, -0.00178032881, -0.000448655977, 0.0759741142, -0.347242832, 0.645813644 , 0.00152807019, -0.01686612 , 1.386164    , 0.09        , 3           , 11          , 0.0346410163, 0.0346410163
-0.176105157, -0.028673321, -9.794918   , -0.00110308384, 8.991376E-05, -0.000303779962, 0.07563705  , -0.347310245, 0.645813644 , 0.00151709071, -0.0168652125, 1.38616109  , 0.1         , 3           , 12          , 0.0346410163, 0
-0.173827708, -0.02282429 , -9.794403   , -0.00143885461, 0.0004228645, -0.0006357144, 0.07610894  , -0.347512484, 0.645881057 , 0.00150281  , -0.016860975, 1.38615441  , 0.11        , 3           , 50          , 0           , 0
-0.1814087  , 0.00250275061, -9.800513   , 0.0005016567, -4.14981E-05, 0.001297707 , 0.07610894  , -0.347512484, 0.645881057 , 0.00150760659, -0.0168614089, 1.38616776  , 0.12        , 3           , 11          , 0.0346410163, 0.0346410163
-0.182779223, -0.000589992851, -9.807792   , 0.00203247415, 0.00123512652, 0.0009738487, 0.0759067   , -0.347377658, 0.6456788   , 0.00152776868, -0.0168490727, 1.3861773   , 0.13        , 3           , 12          , 0.0346410163, 0
-0.1665401  , -0.00485349074, -9.789682   , 0.00129874458, 0.000902611238, -0.000162317854, 0.07570446  , -0.347445071, 0.6460159   , 0.00154078228, -0.0168400425, 1.38617587  , 0.14        , 3           , 50          , 0           , 0
-0.175149381, -0.0114462059, -9.806972   , 0.00236226688, 0.00204647961, -0.0012208703, 0.07610894  , -0.347512484, 0.645881057 , 0.00156461087, -0.0168195646, 1.38616347  , 0.15        , 3           , 11          , 0.0346410163, 0.0346410163
-0.17062892 , -0.009219645, -9.805581   , 0.0010269183, 0.00189746951, 0.0007094156, 0.07610894  , -0.347512484, 0.645881057 , 0.0015747603, -0.0168005973, 1.38617063  , 0.16        , 3           , 12          , 0.0346410163, 0
-0.152615353, -0.0206670947, -9.792065   , -0.00116109743, -0.00171543716, 0.0008192325, 0.07604153  , -0.347377658, 0.6456788   , 0.00156301283, -0.0168177653, 1.38617873  , 0.17        , 3           , 50          , 0           , 0
-0.151673257, -0.008446595, -9.798281   , -0.00169627462, -0.00164654 , -0.0003810488, 0.07604153  , -0.347242832, 0.645746231 , 0.00154611329, -0.0168342274, 1.38617492  , 0.18        , 3           , 11          , 0.0346410163, 0.0346410163
-0.181093216, -0.03400326 , -9.802679   , 0.0009069052, -0.00103160436, -0.000507029647, 0.0757718757, -0.347377658, 0.645813644 , 0.00155526889, -0.0168445352, 1.38616967  , 0.19        , 3           , 12          , 0.0346410163, 0
-0.157586858, -0.0177435838, -9.81695    , 0.001376399 , -0.001365257, 0.000158398238, 0.0757718757, -0.347377658, 0.645813644 , 0.0015690017, -0.0168582443, 1.38617158  , 0.2         , 3           , 50          , 0           , 0
-0.142201558, -0.00706021674, -9.806847   , 0.00163687137, 0.000100382043, 0.000766926853, 0.07583929  , -0.347512484, 0.645813644 , 0.00158524129, -0.0168572571, 1.38617921  , 0.21        , 3           , 11          , 0.03466991  , 0.03466991
-0.153469   , -0.004785819, -9.804136   , -0.000431416353, -0.0005782855, 0.0008933511, 0.0759067   , -0.347175419, 0.645881057 , 0.00158077723, -0.01686305 , 1.38618779  , 0.22        , 3           , 12          , 0.0346688069, 0
-0.170701563, -0.0285916682, -9.807581   , 0.000233008323, 0.000225434749, 0.0008988451, 0.0762437657, -0.347445071, 0.645813644 , 0.00158295536, -0.016860811, 1.38619685  , 0.23        , 3           , 50          , 0           , 0
-0.166644245, -0.0309191942, -9.800349   , 0.00170086243, 0.000639566162, -0.000496484165, 0.0762437657, -0.347445071, 0.645813644 , 0.00160004746, -0.0168544054, 1.38619208  , 0.24        , 3           , 11          , 0.03466991  , 0.03466991
-0.151577562, 0.014430441 , -9.78357    , 0.00022431073, 0.00202840962, 0.000242334179, 0.0759067   , -0.347445071, 0.645881057 , 0.00160224934, -0.0168341268, 1.38619447  , 0.25        , 3           , 12          , 0.0346688069, 0
-0.176475465, -0.009852266, -9.780249   , -0.00237342925, 0.000278926484, 0.000628608 , 0.07570446  , -0.347242832, 0.64594847  , 0.00157840818, -0.0168313477, 1.38620067  , 0.26        , 3           , 50          , 0           , 0
-0.156330079, -0.0471702367, -9.802747   , -0.00323574222, -0.00106012134, 0.000819798443, 0.0759067   , -0.347175419, 0.645813644 , 0.00154591235, -0.0168419611, 1.38620877  , 0.27        , 3           , 11          , 0.03466991  , 0.03466991
-0.1662125  , -0.03914524 , -9.786847   , -0.000498966, -0.0004435899, 0.0004940489, 0.0759067   , -0.347175419, 0.645813644 , 0.00154083932, -0.0168464053, 1.386214    , 0.28        , 3           , 12          , 0.0346688069, 0
-0.170242429, -0.0286769588, -9.797168   , 0.000431355118, 0.0006305778, -3.181915E-05, 0.07604153  , -0.347377658, 0.6456114   , 0.00154515915, -0.0168400984, 1.38621354  , 0.29        , 3           , 50          , 0           , 0
-0.1399965  , -0.02386277 , -9.792971   , 0.00105499593, 0.00150171423, 0.000240128589, 0.07583929  , -0.347310245, 0.645881057 , 0.00209732843, -0.01677852 , 1.38620687  , 0.3         , 3           , 11          , 0.0347534157, 0.0347534232
-0.175189674, -0.02881482 , -9.777714   , -0.002132836, -0.00271071168, -0.001054751, 0.0759741142, -0.347445071, 0.6460833   , 0.00207617739, -0.0168056022, 1.38619637  , 0.31        , 3           , 12          , 0.0347538665, 0
-0.177412778, -0.0179096758, -9.78712    , -0.00127400155, -0.000577356433, 9.168523E-05, 0.0759067   , -0.347310245, 0.6456114   , 0.00206342246, -0.0168113764, 1.38619733  , 0.32        , 3           , 50          , 0           , 0
-0.126882911, -0.0125347525, -9.805956   , 0.0001961143, -0.0005698486, 0.000227245255, 0.0759067   , -0.347310245, 0.6456114   , 0.002065346 , -0.0168170817, 1.38619924  , 0.33        , 3           , 11          , 0.0347534157, 0.0347534232
-0.15983431 , -0.0145428814, -9.821452   , 0.00166346261, 3.62593819E-05, 0.0006994488, 0.0757718757, -0.347445071, 0.645881057 , 0.002081863 , -0.0168167315, 1.38620639  , 0.34        , 3           , 12          , 0.0347538665, 0
