Acc X       , Acc Y       , Acc Z       , Gyro X      , Gyro Y      , Gyro Z      , Magn X      , Magn Y      , Magn Z      , Euler X     , Euler Y     , Euler Z     , Time        , Status      , LowRate X   , LowRate Y   , LowRate Z    
0.0117280558, 0.026074091 , -9.791679   , -0.000458127121, 0.00147167384, -0.000410103181, 0.0108534452, 0.438519627 , 0.316570044 , -0.00449338462, -0.002108608, -1.5476526  , 0           , 3           , 11          , 0.0346410163, 0.0346410163
-0.019577859, 0.0493737236, -9.794409   , 0.000813458464, 0.00130642275, 0.0005970944, 0.0110556828, 0.438519627 , 0.316098154 , -0.004485263, -0.00209551724, -1.54764664 , 0.01        , 3           , 12          , 0.0346410163, 0
-0.01742428 , 0.0309540834, -9.802732   , -0.0004548273, 0.001758253 , -0.0004059297, 0.0107186195, 0.438249975 , 0.317311585 , -0.00448980229, -0.002077953, -1.54765081 , 0.02        , 3           , 50          , 0           , 0
-0.0217976011, 0.051667206 , -9.796209   , -0.00386274769, 0.00250553736, 1.3189424E-05, 0.0108534452, 0.438047737 , 0.315693676 , -0.00452843076, -0.00205289712, -1.54765069 , 0.03        , 3           , 11          , 0.0346410163, 0.0346410163
-0.009448549, 0.0382537544, -9.775022   , -0.00199848367, 0.003494901 , -0.0005333941, 0.0108534452, 0.438047737 , 0.315693676 , -0.004548404, -0.00201797253, -1.5476563  , 0.04        , 3           , 12          , 0.0346410163, 0
-0.0200775452, 0.052417852 , -9.783539   , -0.00117059972, 0.00119487836, -0.0007047242, 0.01098827  , 0.438654453 , 0.317041934 , -0.00456009572, -0.00200605625, -1.54766321 , 0.05        , 3           , 50          , 0           , 0
-0.0291722622, 0.0421205871, -9.783289   , 0.0006612063, 2.466013E-05, -0.000137953291, 0.0107186195, 0.438249975 , 0.317041934 , -0.004553481, -0.00200581551, -1.54766464 , 0.06        , 3           , 11          , 0.0346410163, 0.0346410163
-0.0102786515, 0.0459366664, -9.775844   , 0.00409277948, 0.00100197  , -0.00110435917, 0.0111905085, 0.438519627 , 0.316098154 , -0.00451253168, -0.00199584616, -1.54767573 , 0.07        , 3           , 12          , 0.0346410163, 0
-0.0190515611, 0.045034945 , -9.810716   , 0.0005727601, 0.00362498173, -0.00194670691, 0.0108534452, 0.438182563 , 0.317716062 , -0.004506765, -0.001959684, -1.5476954  , 0.08        , 3           , 50          , 0           , 0
-0.01150468 , 0.05415183  , -9.783891   , -0.00182766037, 0.005647919 , -0.00107356394, 0.0108534452, 0.438182563 , 0.317716062 , -0.00452502 , -0.00190325372, -1.54770625 , 0.09        , 3           , 11          , 0.0346410163, 0.0346410163
