Acc X       , Acc Y       , Acc Z       , Gyro X      , Gyro Y      , Gyro Z      , Magn X      , Magn Y      , Magn Z      , Euler X     , Euler Y     , Euler Z     , Time        , Status      , LowRate X   , LowRate Y   , LowRate Z    
0.126828969 , -0.005445916, -9.804536   , 0.005232519 , 0.00353592564, 0.000165819365, 0.106714308 , 0.163947687 , 0.714102745 , 0.001889754 , 0.0143185686, -0.9475429  , 0           , 3           , 11          , 0.0346410163, 0.0346410163
0.158044264 , -0.0235427618, -9.782325   , -0.000358477526, 0.00014692414, 0.000797735644, 0.106646895 , 0.164082512 , 0.7139679   , 0.00188628456, 0.0143200206, -0.9475348  , 0.01        , 3           , 12          , 0.0346410163, 0
0.13949652  , -0.02529693 , -9.772127   , -0.00334468763, 0.000460005045, 0.00121316453, 0.106916539 , 0.164217338 , 0.7139679   , 0.00185301015, 0.0143246   , -0.9475229  , 0.02        , 3           , 50          , 0           , 0
0.115829304 , -0.008764632, -9.780735   , -0.00176197372, 0.00145609747, 0.000235621657, 0.106916539 , 0.164082512 , 0.714035332 , 0.001835424 , 0.0143391546, -0.9475205  , 0.03        , 3           , 11          , 0.0346410163, 0.0346410163
0.127067953 , -0.0262495652, -9.799353   , -0.002051364, 0.00102911843, 0.000227648008, 0.107051365 , 0.1640151   , 0.7139679   , 0.00181494339, 0.014349442 , -0.9475181  , 0.04        , 3           , 12          , 0.0346410163, 0
0.139249    , -0.0107382368, -9.783705   , -0.00461269729, 0.000771105348, -7.811009E-05, 0.106983952 , 0.163947687 , 0.7139005   , 0.00176880485, 0.0143571524, -0.9475188  , 0.05        , 3           , 50          , 0           , 0
0.17556     , -0.0326653756, -9.786786   , -0.002325483, 0.00118681544, -0.00105971668, 0.106983952 , 0.163947687 , 0.7139005   , 0.00174539792, 0.0143690389, -0.947529554, 0.06        , 3           , 11          , 0.0346410163, 0.0346410163
0.155289158 , -0.0374005437, -9.791544   , 0.000516713539, 0.00129608961, -0.0004681679, 0.106916539 , 0.163947687 , 0.714102745 , 0.00175049715, 0.0143820085, -0.9475343  , 0.07        , 3           , 12          , 0.0346410163, 0
0.135328069 , -0.00694086077, -9.798151   , -0.001330087, 0.00174090173, -4.37986855E-05, 0.106714308 , 0.164082512 , 0.7139679   , 0.00173719006, 0.0143994205, -0.9475348  , 0.08        , 3           , 50          , 0           , 0
0.157552451 , -0.0262733065, -9.779651   , -0.00230939267, 0.00233697146, -0.0014722686, 0.106849134 , 0.163880274 , 0.714170158 , 0.001713884 , 0.0144228144, -0.947549343, 0.09        , 3           , 11          , 0.0346410163, 0.0346410163
0.154537126 , -0.0117926877, -9.781771   , 0.00209754216, 0.00229125842, -0.0005871743, 0.106849134 , 0.163947687 , 0.714035332 , 0.001972853 , 0.01485843  , -0.9475515  , 0.1         , 3           , 12          , 0.0346410163, 0
0.144052282 , -0.0301509425, -9.785691   , 0.00434170058, 0.000533309358, 0.0011184758, 0.106849134 , 0.163947687 , 0.714035332 , 0.00201643584, 0.0148637416, -0.9475403  , 0.11        , 3           , 50          , 0           , 0
0.116279237 , -0.02746465 , -9.803532   , 0.00160184829, -0.00287562958, 0.000765952165, 0.106983952 , 0.1640151   , 0.7139005   , 0.002032567 , 0.014834974 , -0.9475329  , 0.12        , 3           , 11          , 0.0346410163, 0.0346410163
