Acc X       , Acc Y       , Acc Z       , Gyro X      , Gyro Y      , Gyro Z      , Magn X      , Magn Y      , Magn Z      , Euler X     , Euler Y     , Euler Z     , Time        , Status      , LowRate X   , LowRate Y   , LowRate Z    
-0.02848601 , 0.048709996 , -9.809404   , 0.000339697872, 0.000202390176, -0.0005432876, 0.08858029  , 0.433935553 , 0.3100984   , -0.004484114, -0.003312412, -1.374134   , 7.77        , 3           , 12          , 0.103902675 , 0
-0.03717494 , 0.04279205  , -9.797357   , 0.000344515225, 0.000208789017, -0.00125869771, 0.08858029  , 0.433935553 , 0.3100984   , -0.00448062737, -0.00331038074, -1.37414658 , 7.78        , 3           , 50          , 0           , 0
-0.018797962, 0.0349368975, -9.794568   , -0.001085248, -0.00035120087, -0.00113252969, 0.08837805  , 0.434474856 , 0.309963584 , -0.004491443, -0.00331394328, -1.37415791 , 7.79        , 3           , 11          , 0.00538973138, 0.00538983569
-0.00259124674, 0.0379085578, -9.790319   , -0.00280099874, -0.000909078168, 0.000279594737, 0.0881084   , 0.4342052   , 0.3094917   , -0.004488373, -0.00327612273, -1.374156   , 7.8         , 3           , 12          , 0.105003595 , 0
-0.0196929742, 0.0389593355, -9.790464   , -0.0010858319, -0.00035069813, 1.2058149E-05, 0.0886477   , 0.434070379 , 0.310300648 , -0.004499232, -0.003279629, -1.37415588 , 7.81        , 3           , 50          , 0           , 0
-0.0125330761, 0.0343778878, -9.789549   , 0.00132393488, -0.00123243779, -0.0002720626, 0.0882432237, 0.4346771   , 0.309087247 , -0.0044859834, -0.0032919657, -1.3741585  , 7.82        , 3           , 11          , 0.00548902852, 0.005489168
-0.0184219  , 0.0521795824, -9.762748   , -0.000228802717, 0.000209952035, 0.0004547914, 0.0882432237, 0.4346771   , 0.309087247 , -0.004488287, -0.00328984577, -1.374154   , 7.83        , 3           , 12          , 0.105003595 , 0
-0.0314148366, 0.0461596251, -9.779649   , -0.0017578745, 0.002389266 , -0.00109723257, 0.08831064  , 0.433935553 , 0.309693933 , -0.00450583 , -0.00326600275, -1.374165   , 7.84        , 3           , 50          , 0           , 0
-0.02561952 , 0.04067844  , -9.777853   , 0.00123411673, 0.0020838636, -0.00237115356, 0.08831064  , 0.434542269 , 0.309828758 , -0.004493411, -0.00324527081, -1.37418878 , 7.85        , 3           , 11          , 0.00548902852, 0.005489168
-0.01157899 , 0.0366777927, -9.794481   , 0.003339355 , 0.000613938668, -0.0006621868, 0.0880409852, 0.4342052   , 0.309289455 , -0.00445999531, -0.00323916087, -1.37419534 , 7.86        , 3           , 12          , 0.105003595 , 0
