Acc X       , Acc Y       , Acc Z       , Gyro X      , Gyro Y      , Gyro Z      , Magn X      , Magn Y      , Magn Z      , Euler X     , Euler Y     , Euler Z     , Time        , Status      , LowRate X   , LowRate Y   , LowRate Z    
0.417694539 , -0.07809721 , -9.798858   , -0.00319223735, -0.00114577415, -6.043697E-05, -0.163071319, -0.182216525, 0.426992059 , 0.00756521849, 0.04141054  , 2.23540521  , 0           , 3           , 11          , 0.0346410163, 0.0346410163
0.402348042 , -0.105923414, -9.79005051 , -0.00193861581, 0.002241599 , -0.00103818462, -0.162801668, -0.182014287, 0.426924646 , 0.007545409 , 0.0414330363, 2.23539519  , 0.01        , 3           , 12          , 0.0346410163, 0
0.391556948 , -0.09145122 , -9.762502   , 0.0003198944, 0.002538446 , -0.000179602837, -0.162599429, -0.181609809, 0.427059472 , 0.00754854036, 0.0414584354, 2.23539376  , 0.02        , 3           , 50          , 0           , 0
0.4007731   , -0.09142752 , -9.801302   , -0.0003740789, 0.000140369142, 0.0002372226, -0.1629365  , -0.182216525, 0.427126884 , 0.007544899 , 0.04145982  , 2.23539567  , 0.03        , 3           , 11          , 0.0346410163, 0.0346410163
0.411808372 , -0.07802811 , -9.79890251 , -0.000510784041, -0.0007052794, 0.000800337351, -0.162599429, -0.181677222, 0.426924646 , 0.007540121 , 0.0414527059, 2.23540425  , 0.04        , 3           , 12          , 0.0346410163, 0
0.3875561   , -0.05928015 , -9.788163   , -0.00122124061, 0.0002754257, 0.00164617621, -0.162599429, -0.181677222, 0.426924646 , 0.00752859237, 0.0414553359, 2.23542047  , 0.05        , 3           , 50          , 0           , 0
0.3861043   , -0.06469616 , -9.782773   , -0.00136068929, -0.000147878585, 0.00107979169, -0.162869081, -0.181879461, 0.4271943   , 0.00751543557, 0.04145379  , 2.235431    , 0.06        , 3           , 11          , 0.0346410163, 0.0346410163
0.3928221   , -0.07153107 , -9.78636551 , -0.000789562648, -0.00141110166, 0.001080473 , -0.162801668, -0.181744635, 0.426857233 , 0.00750798266, 0.0414395854, 2.235442    , 0.07        , 3           , 12          , 0.0346410163, 0
0.402771771 , -0.0747818947, -9.793534   , -8.894567E-05, -0.000420851575, 9.640288E-05, -0.162801668, -0.181879461, 0.427059472 , 0.0075071305, 0.0414353833, 2.23544288  , 0.08        , 3           , 50          , 0           , 0
0.412839323 , -0.06722472 , -9.794783   , 0.000468122249, 0.00099079  , -0.001311481, -0.162801668, -0.181879461, 0.427059472 , 0.007511273 , 0.0414453857, 2.23543     , 0.09        , 3           , 11          , 0.0346410163, 0.0346410163
