Acc X       , Acc Y       , Acc Z       , Gyro X      , Gyro Y      , Gyro Z      , Magn X      , Magn Y      , Magn Z      , Euler X     , Euler Y     , Euler Z     , Time        , Status       
-0.007574617, 0.0319494531, -9.794599   , -0.00123150274, 0.000184297242, 0.000340630417, 0.800177932 , 0.383535743 , 0.73386693  , 0.00119987258, -0.00143849943, -0.443122864, 31.96       , 23
-0.0180411264, 0.0262740869, -9.792504   , -0.00296153757, -0.004899248, -0.00114446774, 0.800177932 , 0.383535743 , 0.73386693  , 0.0011702741, -0.00148747838, -0.4431343  , 31.97       , 23
-0.0212077666, 0.02155236  , -9.817327   , -0.00207596063, 0.000470478175, 0.000910594943, 0.7996465   , 0.38338995  , 0.7317285   , 0.00114950107, -0.00148278428, -0.443125   , 31.98       , 23
-0.0252005588, 0.02565356  , -9.812836   , 0.0024264683, 0.00013955211, 0.00289852312, 0.799364269 , 0.3839616   , 0.7330167   , 0.00117372267, -0.00148142246, -0.443096161, 31.99       , 23
-0.0336726569, 0.0316211134, -9.805225   , -0.0003953369, -0.0006736886, 0.0003309281, 0.8005849   , 0.383954644 , 0.733438253 , 0.001147818 , -0.001494459, -0.443092823, 32          , 23
-0.0218351148, 0.0142372521, -9.801193   , 0.000462565775, 0.000740155345, 6.616395E-05, 0.8005849   , 0.383954644 , 0.733438253 , 0.00115244288, -0.00148705824, -0.4430921  , 32.01       , 23
-0.004190621, 0.0184197668, -9.802774   , -0.00237757387, -0.001793494, 0.0003141793, 0.799786    , 0.383948058 , 0.7303029   , 0.00112866214, -0.00150499668, -0.443089   , 32.02       , 23
-0.0219197758, 0.009290226 , -9.802586   , 0.000171985885, -0.0003904395, -0.000232219245, 0.7995007   , 0.3835388   , 0.7334425   , 0.00113038544, -0.00150889845, -0.4430914  , 32.03       , 23
-0.0225151628, 0.000325016677, -9.808066   , -0.00347841275, 0.0013371089, 6.848283E-05, 0.8005862   , 0.384094119 , 0.7330106   , 0.00109560043, -0.00149552815, -0.443090677, 32.04       , 23
-0.02404319 , 0.0169712268, -9.799395   , 0.002145609 , 0.000150571985, 0.00147962919, 0.7997813   , 0.384092    , 0.731017    , 0.00111703435, -0.00149403885, -0.4430759  , 32.05       , 23
-0.0354034528, 0.0113289561, -9.799561   , -0.0001218564, -0.00153060211, 0.0008879502, 0.7997813   , 0.384092    , 0.731017    , 0.00111580256, -0.001509355, -0.443067074, 32.06       , 23
-0.03588709 , -0.0152751766, -9.797084   , 0.0007132031, -0.00295140827, 0.000303659064, 0.79936105  , 0.3841044   , 0.733445466 , 0.00112292985, -0.00153887214, -0.443063974, 32.07       , 23
-0.0189766362, -0.004208641, -9.813915   , 0.00045851912, 0.000174756249, -0.0002247099, 0.800457835 , 0.383527637 , 0.7322955   , 0.0011275186, -0.001537122, -0.44306612 , 32.08       , 23
-0.0177565739, 0.0120653315, -9.823669   , -0.000391422072, -0.000662207371, -0.00137133466, 0.799914    , 0.384233922 , 0.731444955 , 0.00112362544, -0.00154372863, -0.443079948, 32.09       , 23
-0.032234624, -0.0165182576, -9.822256   , -0.00323667843, -0.00348534668, -0.000275768631, 0.799914    , 0.384233922 , 0.731444955 , 0.00108348252, -0.00157945172, -0.443082571, 32.1        , 23
-0.01808447 , 0.0196991637, -9.81866    , 0.00157094863, -0.001535745, -0.0002448146, 0.800172448 , 0.384242117 , 0.7340124   , 0.00109919591, -0.00159480644, -0.4430852  , 32.11       , 23
-0.0241091959, 0.0112054888, -9.812493   , -0.002060261, 0.002738971 , 0.0009392538, 0.8007307   , 0.383805782 , 0.731724262 , 0.00107857841, -0.00156742742, -0.4430759  , 32.12       , 23
-0.0231790077, 0.0151420915, -9.79805    , -0.00351107167, -0.002354345, 0.0005893435, 0.799777269 , 0.3838142   , 0.732157648 , 0.00104345847, -0.001590977, -0.443069935, 32.13       , 23
-0.0194576215, -0.004272988, -9.803572   , 0.00160984672, 0.003006585 , -0.000754929031, 0.800310552 , 0.384239465 , 0.73358357  , 0.00105956884, -0.001560903, -0.443077326, 32.14       , 23
-0.0172994547, 0.014661937 , -9.809692   , -0.00120209809, 0.00387681252, -0.000463934179, 0.800310552 , 0.384239465 , 0.73358357  , 0.001047555 , -0.00152213045, -0.4430821  , 32.15       , 23
-0.02903601 , 0.0135183763, -9.807577   , 0.00215785229, 0.00157258753, 0.0009301175, 0.800185263 , 0.384091944 , 0.7317284   , 0.00106911932, -0.00150641415, -0.4430728  , 32.16       , 23
-0.0572601072, 0.0212962516, -9.811409   , 0.00185134623, -0.002095607, -0.00167018431, 0.7993647   , 0.3836804   , 0.733301044 , 0.00108765811, -0.00152735214, -0.4430895  , 32.17       , 23
-0.0301071424, 0.00320682675, -9.812622   , 0.00017313374, -0.00038479254, -0.00108334946, 0.800860047 , 0.383248061 , 0.733719349 , 0.00108940608, -0.00153118826, -0.4431002  , 32.18       , 23
-0.005319408, 0.006245552 , -9.799286   , -0.00182019873, -0.00292096613, -0.00140171708, 0.800860047 , 0.383248061 , 0.733719349 , 0.00107122585, -0.00156038289, -0.443114281, 32.19       , 23
-0.018221084, -0.009747226, -9.797753   , -0.00273555866, -0.00459284335, -0.000318587117, 0.800192952 , 0.3833839   , 0.7311547   , 0.0005331565, -0.00130197313, -0.443449259, 32.2        , 23
-0.02441803 , -0.0307306647, -9.80969    , -0.000460131647, -0.00233478961, -0.00113829691, 0.7994981   , 0.3838217   , 0.7335863   , 0.000528570148, -0.001325315, -0.4434607  , 32.21       , 23
-0.009695442, 0.0118086739, -9.809186   , -0.00129218877, -0.000628413, -0.0008341347, 0.8001812   , 0.383814126 , 0.732869    , 0.0005156594, -0.00133159489, -0.443469048, 32.22       , 23
-0.0224734489, 0.0034442835, -9.803089   , -0.004388185, 0.0005141936, 0.00144606922, 0.7996452   , 0.384233564 , 0.7308756   , 0.0004717583, -0.00132645993, -0.4434545  , 32.23       , 23
-0.0252230559, 0.00165554683, -9.797732   , -0.00241808849, -6.219902E-05, 0.000590196752, 0.7996452   , 0.384233564 , 0.7308756   , 0.000447569619, -0.00132708473, -0.443448544, 32.24       , 23
-0.01786658 , 0.00792115  , -9.811104   , -0.00128435576, 0.000778387766, 0.0008860363, 0.799908757 , 0.3838166   , 0.7330132   , 0.0004347143, -0.00131930457, -0.443439722, 32.25       , 23
-0.0261169523, -3.7593767E-05, -9.810806   , 0.00208707852, -0.00121539156, -0.00168827747, 0.800454438 , 0.383811057 , 0.7325821   , 0.0004556075, -0.001331451, -0.44345665 , 32.26       , 23
-0.0153078334, -0.00196117163, -9.822859   , -0.00272080884, -0.0028889915, -0.00058080774, 0.8000508   , 0.3840918   , 0.731443644 , 0.0004284072, -0.00136033841, -0.443462372, 32.27       , 23
-0.0275428668, -0.004505003, -9.812658   , -0.000169811974, -0.0009281922, 0.000298509549, 0.8000508   , 0.3840918   , 0.731443644 , 0.000426705024, -0.00136962172, -0.4434595  , 32.28       , 23
-0.0105297975, 0.0184547622, -9.790689   , 0.00180263468, -0.00122092851, -0.000553781458, 0.800445139 , 0.384099    , 0.7340104   , 0.000444738951, -0.00138182857, -0.443465   , 32.29       , 23
-0.0137875313, 0.01179107  , -9.795729   , 0.004636762 , 0.00102354307, 4.575419E-05, 0.800180137 , 0.384517133 , 0.732158244 , 0.000474709552, -0.00136943732, -0.443464518, 32.3        , 23
-0.03019697 , 0.000404912949, -9.798696   , 0.0009477261, -0.00206724042, -0.000281852845, 0.7996385   , 0.384238631 , 0.7321601   , 0.000484190648, -0.00139010837, -0.443467379, 32.31       , 23
-0.03052061 , -0.0158958174, -9.787581   , -0.000166818034, -0.0003606602, 0.000305673952, 0.8003129   , 0.383675963 , 0.733866751 , 0.0004825182, -0.00139371632, -0.443464279, 32.32       , 23
-0.0282522626, 0.009341091 , -9.79275    , -0.000416150375, 0.00333473086, -0.0004992422, 0.8003129   , 0.383675963 , 0.733866751 , 0.000478363538, -0.00136036659, -0.4434693  , 32.33       , 23
-0.008685976, 0.02024805  , -9.794256   , 0.0007037453, 0.00219737715, -0.001363316, 0.8004611   , 0.38380602  , 0.7312976   , 0.000485419354, -0.00133838621, -0.443482876, 32.34       , 23
0.006627842 , -0.0104466081, -9.829448   , 0.00183056109, 0.002740913 , 0.000914915232, 0.799226642 , 0.384104252 , 0.7331608   , 0.0005037128, -0.00131098158, -0.443473577, 32.35       , 23
-0.0357893668, 0.0127845313, -9.813052   , -0.00440346776, -0.00173953047, -0.0008522664, 0.8003114   , 0.3836771   , 0.7341522   , 0.0004596894, -0.00132837286, -0.443482161, 32.36       , 23
-0.0417457  , 0.00661045732, -9.816317   , -0.007825028, -0.006258366, -6.259384E-05, 0.8003114   , 0.3836771   , 0.7341522   , 0.000381439982, -0.00139095646, -0.443482876, 32.37       , 23
-0.00682622 , 0.02078472  , -9.811332   , 0.0006591035, -0.00319209462, -0.00143136724, 0.7997813   , 0.384092    , 0.731017    , 0.00038805115, -0.0014228716, -0.443497181, 32.38       , 23
-0.0216454547, 0.0006663725, -9.795003   , 0.00125579746, 0.0013287788, 0.0006126045, 0.7997668   , 0.384383857 , 0.7334444   , 0.000400600431, -0.00140958629, -0.443490982, 32.39       , 23
-0.03754539 , -0.00541009568, -9.785319   , 0.0004125886, 0.00161948253, 0.000331441843, 0.800454855 , 0.383529872 , 0.7328664   , 0.000397880562, -0.00140507508, -0.443487644, 32.4        , 23
-0.0212113559, -0.000243442133, -9.795007   , -0.00130961288, -0.0020572613, 0.0005665148, 0.7996476   , 0.3840913   , 0.730589569 , 0.0003847764, -0.00142564974, -0.443481922, 32.41       , 23
-0.03246838 , -0.00262050144, -9.810895   , -0.00327266147, -0.0006298996, 0.00143313222, 0.7996476   , 0.3840913   , 0.730589569 , 0.000352029369, -0.001431954, -0.443467617, 32.42       , 23
-0.0159137677, 0.0177394859, -9.802452   , -0.000133327791, 0.00361313834, -0.0002115997, 0.799901962 , 0.38438347  , 0.7335863   , 0.000350699062, -0.001395822, -0.443469763, 32.43       , 23
-0.004406759, 0.008414666 , -9.789807   , -0.00240875455, 0.00135508424, 0.0006081104, 0.8003201   , 0.383810937 , 0.732297361 , 0.000326603069, -0.001382273, -0.4434638  , 32.44       , 23
-0.02739361 , 0.00534146465, -9.803125   , 0.001514472 , -0.0012312911, 0.00114814087, 0.7996468   , 0.383670628 , 0.7313015   , 0.0003417319, -0.00139458978, -0.44345212 , 32.45       , 23
-0.02782507 , 0.00582606159, -9.8067255  , 0.005478946 , 0.00100831944, 0.00118163845, 0.7996468   , 0.383670628 , 0.7313015   , 0.00039650494, -0.001384511, -0.443440437, 32.46       , 23
-0.0243442357, -0.00100181252, -9.806746   , 0.003213438 , -0.000667113753, -0.00026117207, 0.79990387  , 0.384101152 , 0.7335852   , 0.000428642932, -0.00139118114, -0.44344306 , 32.47       , 23
-0.0200449023, 0.0146089587, -9.794872   , -0.00383006572, -0.000330527662, -0.000266241143, 0.8001807   , 0.384657145 , 0.731873333 , 0.000390346 , -0.00139448536, -0.443445683, 32.48       , 23
-0.01295827 , 0.008153214 , -9.793501   , -0.0009845736, 0.00277234823, -0.00079080346, 0.800046563 , 0.383954585 , 0.732442141 , 0.0003805112, -0.00136675872, -0.44345355 , 32.49       , 23
-0.0272151083, 0.0130999237, -9.81701    , -0.0007302045, -7.394224E-05, 0.0003085692, 0.800583363 , 0.383534521 , 0.734292865 , 0.000360161648, -0.00136703032, -0.443450451, 32.5        , 23
-0.0359951444, 0.0254542232, -9.819251   , 0.00181817857, 0.0004953648, -0.00280196872, 0.800583363 , 0.383534521 , 0.734292865 , 0.000378381723, -0.0013620666, -0.443478584, 32.51       , 23
-0.034007173, 0.0131372   , -9.80403    , 0.00208291342, -0.00149426109, -0.00254298374, 0.7997759   , 0.384236544 , 0.73187387  , 0.000399245648, -0.00137699908, -0.4435041  , 32.52       , 23
-0.0461604074, 0.0133762592, -9.805057   , -0.003561078, -0.00202688435, -0.0014222255, 0.7997702   , 0.384100437 , 0.7331578   , 0.000363654544, -0.00139726244, -0.443518162, 32.53       , 23
-0.0302966163, 0.018935509 , -9.805294   , 0.00183919619, 0.00387819251, 0.0003618265, 0.8003146   , 0.383534223 , 0.7337234   , 0.00038204153, -0.00135848182, -0.4435146  , 32.54       , 23
-0.0179682989, 0.006816919 , -9.782313   , -0.0004936649, -0.005467444, 0.0005245744, 0.8003146   , 0.383534223 , 0.7337234   , 0.000377097575, -0.001413158, -0.44350934 , 32.55       , 23
-0.02157811 , 0.00643527554, -9.782354   , 0.002065033 , -0.00265376223, 0.001130926 , 0.800051868 , 0.384371847 , 0.730873942 , 0.000397731725, -0.0014397  , -0.4434979  , 32.56       , 23
-0.02432121 , 0.0025046058, -9.792766   , 0.000388386019, -0.00121512322, 1.19162141E-05, 0.7994969   , 0.384103447 , 0.73344475  , 0.000401615485, -0.00145185145, -0.4434979  , 32.57       , 23
-0.0164315514, 0.009389824 , -9.831327   , -0.00128486671, 0.0007870018, -0.000532509468, 0.8003171   , 0.383813173 , 0.732868254 , 0.000388774526, -0.00144397921, -0.443503141, 32.58       , 23
-0.0309780482, 0.00458854437, -9.81442    , -0.00242055673, -5.93255972E-05, 2.27825367E-05, 0.7996471   , 0.383951247 , 0.7308745   , 0.000364568637, -0.00144457247, -0.4435029  , 32.59       , 23
-0.042688977, 0.006094614 , -9.804629   , 0.000121944962, 0.0007699083, 0.0002847588, 0.7996471   , 0.383951247 , 0.7308745   , 0.000362391758, -0.00144344382, -0.443909168, 32.6        , 23
-0.0426300168, 0.00752888247, -9.81631851 , -0.00127756689, 0.00163911772, -0.000841068162, 0.79976964  , 0.3839604   , 0.733442664 , 0.000349628244, -0.00142704975, -0.4439175  , 32.61       , 23
-0.03611744 , 0.0182605647, -9.821562   , -0.00213051029, 0.000516584259, -0.00170756457, 0.800724864 , 0.384231538 , 0.7322968   , 0.000328347436, -0.00142187788, -0.443934679, 32.62       , 23
-0.0392618552, -0.00344951451, -9.802873   , 0.004358723 , 0.001318858 , -0.00168886117, 0.7996386   , 0.384659827 , 0.731590867 , 0.000371958537, -0.00140868349, -0.443951368, 32.63       , 23
-0.0319762677, 0.00264794566, -9.792395   , -0.00216053077, -0.00233911513, 0.00109372381, 0.7996386   , 0.384659827 , 0.731590867 , 0.000350337737, -0.00143207842, -0.443940639, 32.64       , 23
-0.013016074, 0.00456431229, -9.795781   , 0.00376190036, -0.00237209513, -0.0006012725, 0.7999041   , 0.383960575 , 0.733727336 , 0.0003879654, -0.00145579723, -0.4439466  , 32.65       , 23
-0.0256598648, 0.002127448 , -9.799534   , 0.0007183753, 0.00418294547, -0.001657543, 0.800051033 , 0.3839512   , 0.73158586  , 0.000395172974, -0.00141396152, -0.4439633  , 32.66       , 23
-0.0274758711, 0.0239133053, -9.815574   , -0.000430627959, 0.00219051121, 0.0005856855, 0.7996399   , 0.383816242 , 0.73244375  , 0.000390858419, -0.00139205856, -0.443957329, 32.67       , 23
-0.01876958 , 0.009226717 , -9.802103   , -0.00410360936, 0.000807406555, -0.0005715632, 0.800310254 , 0.383958846 , 0.7340106   , 0.000349830283, -0.00138398237, -0.443963051, 32.68       , 23
-0.0290880781, -0.0122756725, -9.793388   , 0.0004040394, 0.000491789 , -0.0008533185, 0.800310254 , 0.383958846 , 0.7340106   , 0.000353882468, -0.00137906149, -0.443971634, 32.69       , 23
-0.0332075953, 0.006408632 , -9.810827   , -0.000414197537, 0.00389446737, 3.975787E-05, 0.8003206   , 0.383950979 , 0.7320125   , 0.0003595513, -0.00135747064, -0.443971157, 32.7        , 23
-0.0262863673, 0.0157386716, -9.810228   , 0.00150695094, -0.002360794, -3.661617E-05, 0.799635053 , 0.384100825 , 0.7330158   , 0.0003746214, -0.0013810785, -0.4439714  , 32.71       , 23
-0.0212170221, 0.0228248313, -9.80606651 , 0.005486043 , 0.00102875056, -0.00225847587, 0.8005801   , 0.384239227 , 0.7340102   , 0.000429512875, -0.00137078215, -0.443994045, 32.72       , 23
-0.0263559632, -0.0118228532, -9.801005   , -0.0038130465, 0.0016563629, -0.0008441789, 0.8005801   , 0.384239227 , 0.7340102   , 0.0003913939, -0.00135421508, -0.444002628, 32.73       , 23
-0.02002623 , -0.0127431927, -9.815347   , -0.00129429088, -0.000352113624, -0.000298715429, 0.800049841 , 0.384232968 , 0.7314442   , 0.000378455064, -0.0013577349, -0.4440055  , 32.74       , 23
-0.03703656 , 0.0186649524, -9.812568   , -0.00071652513, 0.00134559046, -0.000276533538, 0.7992242   , 0.384246528 , 0.7334468   , 0.000371293543, -0.00134427776, -0.44400835 , 32.75       , 23
-0.03385135 , -0.00526014529, -9.816331   , 0.002094375 , 0.00019553359, -0.00113853114, 0.800452232 , 0.383812755 , 0.733010232 , 0.0003922526, -0.00134231814, -0.4440198  , 32.76       , 23
-0.0291571114, 0.004601652 , -9.82115    , 0.0009593376, -0.0006488805, -0.0008669497, 0.7997845   , 0.3839492   , 0.730588257 , 0.000401857629, -0.00134880352, -0.444028378, 32.77       , 23
-0.0304096937, 0.0100378161, -9.821569   , 0.00127445767, 0.00359810819, 3.82523867E-05, 0.7997845   , 0.3839492   , 0.730588257 , 0.000414601673, -0.00131282257, -0.4440279  , 32.78       , 23
-0.0328162238, 0.006260421 , -9.791024   , -0.00582152 , -0.00286157825, -0.00175503921, 0.7996362   , 0.383819073 , 0.7331574   , 0.0003564098, -0.00134143175, -0.444045544, 32.79       , 23
-0.0163369831, 0.0208324715, -9.792532   , -0.002456766, -0.00487421965, -0.00177595322, 0.8004499   , 0.384376258 , 0.732727051 , 0.000324099761, -0.001405847, -0.4440632  , 32.8        , 23
-0.0262029  , 0.0224087685, -9.797572   , -0.00465439633, 0.00195238553, -0.00197647256, 0.7997796   , 0.384233743 , 0.7311603   , 0.0002775834, -0.00138631731, -0.444082975, 32.81       , 23
-0.0155050866, 0.0167693961, -9.793906   , -0.002955167, 0.003624399 , 0.000600488042, 0.7997796   , 0.384233743 , 0.7311603   , 0.0002480235, -0.00135007512, -0.444077015, 32.82       , 23
-0.0302467886, -0.00359651237, -9.806379   , -0.00242857123, -0.00147034228, -0.00173297361, 0.7999062   , 0.38353765  , 0.7338684   , 0.000223761323, -0.00136477442, -0.444094419, 32.83       , 23
-0.0288664512, -0.0005316511, -9.797339   , 0.00012242535, 0.0004904574, -0.0008536561, 0.800320268 , 0.38367033  , 0.7324395   , 0.0002249972, -0.00135986786, -0.444103   , 32.84       , 23
-0.0263885465, 0.03598917  , -9.805113   , -0.00441641966, -0.00288337143, -0.0003347515, 0.7992296   , 0.384102    , 0.7325899   , 0.0001808376, -0.0013887008, -0.44410634 , 32.85       , 23
-0.0401032642, -0.00113488734, -9.809162   , -0.00439788355, -0.000338118116, 0.000832325255, 0.8000379   , 0.383820683 , 0.7342969   , 0.0001368472, -0.00139208336, -0.444098   , 32.86       , 23
-0.0296622384, 0.0036170797, -9.808113   , -0.00414750632, -0.00375367934, 0.00220824382, 0.8000379   , 0.383820683 , 0.7342969   , 9.534098E-05, -0.00142962276, -0.444075823, 32.87       , 23
-0.0302790869, 0.0207029935, -9.80033    , 9.03157343E-05, -0.00292490027, 0.000805627 , 0.7999115   , 0.383954972 , 0.732300162 , 9.623247E-05, -0.00145887223, -0.444067717, 32.88       , 23
-0.0279742554, -0.00315728225, -9.810851   , -0.005259573, -0.00259336387, -0.000332207943, 0.7994965   , 0.384384662 , 0.733160436 , 4.36415939E-05, -0.00148480583, -0.444071054, 32.89       , 23
-0.02210923 , -0.00151453167, -9.804026   , 0.000693040434, 0.001612424 , 0.000296206039, 0.800176263 , 0.383677483 , 0.73401016  , 5.20685862E-05, -0.00147605571, -0.4440682  , 32.9        , 23
-0.0262028277, 0.0232718848, -9.792165   , -0.000137319934, 0.00360054336, 0.0008876605, 0.800176263 , 0.383677483 , 0.73401016  , 5.06824726E-05, -0.0014400509, -0.444059372, 32.91       , 23
-0.008190116, -0.0044599073, -9.807505   , -0.0007284018, -0.0006271059, -0.00257128244, 0.7997779   , 0.384375453 , 0.7313036   , 4.343559E-05, -0.00144632068, -0.444084883, 32.92       , 23
-0.0140913632, -0.007482992, -9.810291   , 0.0020963354, 0.000200777969, -0.00227336655, 0.799219668 , 0.384811729 , 0.733591735 , 6.44317843E-05, -0.00144431158, -0.444107771, 32.93       , 23
-0.023704635, 0.008931208 , -9.810707   , 0.00206292071, -0.003218407, -4.66622878E-05, 0.80071944  , 0.384376049 , 0.73315376  , 8.50617143E-05, -0.00147649576, -0.444108248, 32.94       , 23
-0.0227987058, 0.0106529053, -9.801683   , -0.00355496537, -0.000906812144, -2.49297027E-05, 0.7997771   , 0.384937853 , 0.7307349   , 4.95123641E-05, -0.0014855637, -0.4441085  , 32.95       , 23
-0.0423864573, -0.00116793625, -9.798387   , -0.0009893503, 0.00220392132, -0.00140096969, 0.7997771   , 0.384937853 , 0.7307349   , 3.9639548E-05, -0.00146352372, -0.444122553, 32.96       , 23
-0.02932768 , 0.0225325469, -9.806604   , 0.00124744221, 0.00102748221, 0.00227570813, 0.7993628   , 0.383962721 , 0.7333022   , 5.20807771E-05, -0.00145325 , -0.444099665, 32.97       , 23
-0.025773   , 0.0193316415, -9.809744   , -0.00154518546, 0.00361495628, 0.000318509352, 0.80031234  , 0.384518981 , 0.732871056 , 3.662436E-05, -0.00141710066, -0.444096565, 32.98       , 23
